NPartida,Time,Camisa,Apelido,href
141,Flamengo - RJ,40,Matheus Gonçalves,https://www.cbf.com.br/futebol-brasileiro/atletas/613609?exercicio=2023
141,Flamengo - RJ,17,ROSSI,https://www.cbf.com.br/futebol-brasileiro/atletas/815100?exercicio=2023
141,Flamengo - RJ,2,Varela,https://www.cbf.com.br/futebol-brasileiro/atletas/778033?exercicio=2023
141,Flamengo - RJ,48,Igor Jesus,https://www.cbf.com.br/futebol-brasileiro/atletas/568563?exercicio=2023
141,Flamengo - RJ,42,Matheus França,https://www.cbf.com.br/futebol-brasileiro/atletas/613444?exercicio=2023
141,Flamengo - RJ,3,Rodrigo Caio,https://www.cbf.com.br/futebol-brasileiro/atletas/316645?exercicio=2023
142,Botafogo - RJ,12,Lucas Perri,https://www.cbf.com.br/futebol-brasileiro/atletas/337017?exercicio=2023
142,Botafogo - RJ,11,Luis Henrique,https://www.cbf.com.br/futebol-brasileiro/atletas/551311?exercicio=2023
142,Botafogo - RJ,27,Carlos Alberto,https://www.cbf.com.br/futebol-brasileiro/atletas/592044?exercicio=2023
142,Botafogo - RJ,15,Victor Cuesta,https://www.cbf.com.br/futebol-brasileiro/atletas/567555?exercicio=2023
142,Botafogo - RJ,24,Di Placido,https://www.cbf.com.br/futebol-brasileiro/atletas/795731?exercicio=2023
142,Botafogo - RJ,37,Junior,https://www.cbf.com.br/futebol-brasileiro/atletas/540268?exercicio=2023
142,Botafogo - RJ,19,Matias Segovia,https://www.cbf.com.br/futebol-brasileiro/atletas/803466?exercicio=2023
142,Botafogo - RJ,6,Tche Tche,https://www.cbf.com.br/futebol-brasileiro/atletas/308348?exercicio=2023
142,Botafogo - RJ,5,Danilo,https://www.cbf.com.br/futebol-brasileiro/atletas/352677?exercicio=2023
142,Botafogo - RJ,9,Tiquinho,https://www.cbf.com.br/futebol-brasileiro/atletas/301823?exercicio=2023
142,Botafogo - RJ,39,Janderson,https://www.cbf.com.br/futebol-brasileiro/atletas/444079?exercicio=2023
142,Botafogo - RJ,17,Marlon Freitas,https://www.cbf.com.br/futebol-brasileiro/atletas/405713?exercicio=2023
142,Botafogo - RJ,21,Marcal,https://www.cbf.com.br/futebol-brasileiro/atletas/177745?exercicio=2023
142,Botafogo - RJ,34,Adryelson,https://www.cbf.com.br/futebol-brasileiro/atletas/457303?exercicio=2023
142,Botafogo - RJ,33,Carlos,https://www.cbf.com.br/futebol-brasileiro/atletas/184041?exercicio=2023
142,Botafogo - RJ,10,Gustavo,https://www.cbf.com.br/futebol-brasileiro/atletas/330972?exercicio=2023
142,Red Bull Bragantino - SP,1,Cleiton,https://www.cbf.com.br/futebol-brasileiro/atletas/384823?exercicio=2023
142,Red Bull Bragantino - SP,17,Bruninho,https://www.cbf.com.br/futebol-brasileiro/atletas/567173?exercicio=2023
142,Red Bull Bragantino - SP,27,Sorriso,https://www.cbf.com.br/futebol-brasileiro/atletas/611634?exercicio=2023
142,Red Bull Bragantino - SP,19,Eduardo Sasha,https://www.cbf.com.br/futebol-brasileiro/atletas/295792?exercicio=2023
142,Red Bull Bragantino - SP,7,Eric Ramires,https://www.cbf.com.br/futebol-brasileiro/atletas/521939?exercicio=2023
142,Red Bull Bragantino - SP,34,Andres Hurtado,https://www.cbf.com.br/futebol-brasileiro/atletas/749391?exercicio=2023
142,Red Bull Bragantino - SP,30,Luan Patrick,https://www.cbf.com.br/futebol-brasileiro/atletas/551217?exercicio=2023
142,Red Bull Bragantino - SP,4,Natan,https://www.cbf.com.br/futebol-brasileiro/atletas/538649?exercicio=2023
142,Red Bull Bragantino - SP,29,J. Capixaba,https://www.cbf.com.br/futebol-brasileiro/atletas/402681?exercicio=2023
142,Red Bull Bragantino - SP,35,Matheus Fernandes,https://www.cbf.com.br/futebol-brasileiro/atletas/320263?exercicio=2023
142,Red Bull Bragantino - SP,28,Vitinho,https://www.cbf.com.br/futebol-brasileiro/atletas/388084?exercicio=2023
142,Red Bull Bragantino - SP,8,Evangelista,https://www.cbf.com.br/futebol-brasileiro/atletas/345109?exercicio=2023
142,Red Bull Bragantino - SP,18,Thiago Borbas,https://www.cbf.com.br/futebol-brasileiro/atletas/793192?exercicio=2023
142,Botafogo - RJ,1,Gatito Fernandes,https://www.cbf.com.br/futebol-brasileiro/atletas/511533?exercicio=2023
142,Botafogo - RJ,16,Hugo,https://www.cbf.com.br/futebol-brasileiro/atletas/520940?exercicio=2023
142,Botafogo - RJ,18,Lucas,https://www.cbf.com.br/futebol-brasileiro/atletas/374303?exercicio=2023
142,Botafogo - RJ,94,Philipe,https://www.cbf.com.br/futebol-brasileiro/atletas/351794?exercicio=2023
142,Botafogo - RJ,57,JP Galvão,https://www.cbf.com.br/futebol-brasileiro/atletas/621854?exercicio=2023
142,Botafogo - RJ,77,Diego Hernandez,https://www.cbf.com.br/futebol-brasileiro/atletas/815856?exercicio=2023
142,Botafogo - RJ,31,João Fernando,https://www.cbf.com.br/futebol-brasileiro/atletas/540271?exercicio=2023
142,Red Bull Bragantino - SP,12,Maycon,https://www.cbf.com.br/futebol-brasileiro/atletas/526592?exercicio=2023
142,Red Bull Bragantino - SP,36,Luan Candido,https://www.cbf.com.br/futebol-brasileiro/atletas/540157?exercicio=2023
142,Red Bull Bragantino - SP,38,Cipriano,https://www.cbf.com.br/futebol-brasileiro/atletas/591658?exercicio=2023
142,Red Bull Bragantino - SP,13,Aderlan,https://www.cbf.com.br/futebol-brasileiro/atletas/291939?exercicio=2023
142,Red Bull Bragantino - SP,31,Guilherme,https://www.cbf.com.br/futebol-brasileiro/atletas/542286?exercicio=2023
142,Red Bull Bragantino - SP,22,Gustavinho,https://www.cbf.com.br/futebol-brasileiro/atletas/642208?exercicio=2023
142,Red Bull Bragantino - SP,3,Léo Ortiz,https://www.cbf.com.br/futebol-brasileiro/atletas/422469?exercicio=2023
142,Red Bull Bragantino - SP,25,Praxedes,https://www.cbf.com.br/futebol-brasileiro/atletas/541788?exercicio=2023
142,Red Bull Bragantino - SP,14,Yani Quintero,https://www.cbf.com.br/futebol-brasileiro/atletas/751016?exercicio=2023
142,Red Bull Bragantino - SP,21,Talisson,https://www.cbf.com.br/futebol-brasileiro/atletas/650186?exercicio=2023
143,São Paulo - SP,23,Rafael,https://www.cbf.com.br/futebol-brasileiro/atletas/180213?exercicio=2023
143,São Paulo - SP,13,Rafinha,https://www.cbf.com.br/futebol-brasileiro/atletas/161656?exercicio=2023
143,São Paulo - SP,7,Alisson,https://www.cbf.com.br/futebol-brasileiro/atletas/317751?exercicio=2023
143,São Paulo - SP,11,Rodrigo Nestor,https://www.cbf.com.br/futebol-brasileiro/atletas/464320?exercicio=2023
143,São Paulo - SP,9,Calleri,https://www.cbf.com.br/futebol-brasileiro/atletas/541246?exercicio=2023
143,São Paulo - SP,22,David,https://www.cbf.com.br/futebol-brasileiro/atletas/430588?exercicio=2023
143,São Paulo - SP,5,Arboleda,https://www.cbf.com.br/futebol-brasileiro/atletas/595193?exercicio=2023
143,São Paulo - SP,6,Welington,https://www.cbf.com.br/futebol-brasileiro/atletas/524403?exercicio=2023
143,São Paulo - SP,38,Caio Paulista,https://www.cbf.com.br/futebol-brasileiro/atletas/460683?exercicio=2023
143,São Paulo - SP,21,Sebastian Mendez,https://www.cbf.com.br/futebol-brasileiro/atletas/793827?exercicio=2023
143,São Paulo - SP,31,Juan,https://www.cbf.com.br/futebol-brasileiro/atletas/545434?exercicio=2023
143,São Paulo - SP,12,Alexandre Pato,https://www.cbf.com.br/futebol-brasileiro/atletas/177588?exercicio=2023
143,São Paulo - SP,4,Diego,https://www.cbf.com.br/futebol-brasileiro/atletas/516781?exercicio=2023
143,São Paulo - SP,10,Luciano,https://www.cbf.com.br/futebol-brasileiro/atletas/346745?exercicio=2023
143,São Paulo - SP,49,Erison,https://www.cbf.com.br/futebol-brasileiro/atletas/605477?exercicio=2023
143,São Paulo - SP,15,Michel Araujo,https://www.cbf.com.br/futebol-brasileiro/atletas/693055?exercicio=2023
143,Santos - SP,34,Joao Paulo,https://www.cbf.com.br/futebol-brasileiro/atletas/362877?exercicio=2023
143,Santos - SP,16,Dodo,https://www.cbf.com.br/futebol-brasileiro/atletas/187787?exercicio=2023
143,Santos - SP,28,Joaquim,https://www.cbf.com.br/futebol-brasileiro/atletas/510781?exercicio=2023
143,Santos - SP,30,Lucas,https://www.cbf.com.br/futebol-brasileiro/atletas/541268?exercicio=2023
143,Santos - SP,43,Weslley,https://www.cbf.com.br/futebol-brasileiro/atletas/674772?exercicio=2023
143,Santos - SP,23,Lucas Lima,https://www.cbf.com.br/futebol-brasileiro/atletas/331937?exercicio=2023
143,Santos - SP,36,Deivid Washington,https://www.cbf.com.br/futebol-brasileiro/atletas/691310?exercicio=2023
143,Santos - SP,9,Marcos Leonardo,https://www.cbf.com.br/futebol-brasileiro/atletas/568013?exercicio=2023
143,Santos - SP,20,Mendoza,https://www.cbf.com.br/futebol-brasileiro/atletas/522146?exercicio=2023
143,Santos - SP,24,Messias,https://www.cbf.com.br/futebol-brasileiro/atletas/381149?exercicio=2023
143,Santos - SP,17,Vinicius,https://www.cbf.com.br/futebol-brasileiro/atletas/412394?exercicio=2023
143,Santos - SP,6,Sandry,https://www.cbf.com.br/futebol-brasileiro/atletas/541292?exercicio=2023
143,Santos - SP,29,Camacho,https://www.cbf.com.br/futebol-brasileiro/atletas/183873?exercicio=2023
143,Santos - SP,19,Dodi,https://www.cbf.com.br/futebol-brasileiro/atletas/354201?exercicio=2023
143,Santos - SP,13,Joao,https://www.cbf.com.br/futebol-brasileiro/atletas/530965?exercicio=2023
143,São Paulo - SP,93,Jandrei,https://www.cbf.com.br/futebol-brasileiro/atletas/295557?exercicio=2023
143,São Paulo - SP,8,Luan Silva,https://www.cbf.com.br/futebol-brasileiro/atletas/432222?exercicio=2023
143,São Paulo - SP,32,Marcos Paulo,https://www.cbf.com.br/futebol-brasileiro/atletas/526048?exercicio=2023
143,São Paulo - SP,34,Rai,https://www.cbf.com.br/futebol-brasileiro/atletas/331532?exercicio=2023
143,São Paulo - SP,18,RODRIGUINHO,https://www.cbf.com.br/futebol-brasileiro/atletas/534284?exercicio=2023
143,São Paulo - SP,43,Ythallo,https://www.cbf.com.br/futebol-brasileiro/atletas/555158?exercicio=2023
143,São Paulo - SP,27,Wellington Rato,https://www.cbf.com.br/futebol-brasileiro/atletas/307285?exercicio=2023
143,Santos - SP,52,Diogenes,https://www.cbf.com.br/futebol-brasileiro/atletas/546648?exercicio=2023
143,Santos - SP,31,Alex,https://www.cbf.com.br/futebol-brasileiro/atletas/432392?exercicio=2023
143,Santos - SP,88,Bruno Mezenga,https://www.cbf.com.br/futebol-brasileiro/atletas/169000?exercicio=2023
143,Santos - SP,40,Cadu Silva,https://www.cbf.com.br/futebol-brasileiro/atletas/541500?exercicio=2023
143,Santos - SP,12,Gabriel,https://www.cbf.com.br/futebol-brasileiro/atletas/356403?exercicio=2023
143,Santos - SP,2,Luiz Felipe,https://www.cbf.com.br/futebol-brasileiro/atletas/354299?exercicio=2023
143,Santos - SP,47,Miguel,https://www.cbf.com.br/futebol-brasileiro/atletas/775783?exercicio=2023
144,Corinthians - SP,12,Cássio,https://www.cbf.com.br/futebol-brasileiro/atletas/166276?exercicio=2023
144,Corinthians - SP,6,Fabio Santos,https://www.cbf.com.br/futebol-brasileiro/atletas/162248?exercicio=2023
144,Corinthians - SP,44,Moscardo,https://www.cbf.com.br/futebol-brasileiro/atletas/686468?exercicio=2023
144,Corinthians - SP,20,Giuliano,https://www.cbf.com.br/futebol-brasileiro/atletas/178486?exercicio=2023
144,Corinthians - SP,3,Lucas Verissimo,https://www.cbf.com.br/futebol-brasileiro/atletas/377476?exercicio=2023
144,Corinthians - SP,10,Matias Rojas,https://www.cbf.com.br/futebol-brasileiro/atletas/815809?exercicio=2023
144,Corinthians - SP,19,Mosquito,https://www.cbf.com.br/futebol-brasileiro/atletas/308275?exercicio=2023
144,Corinthians - SP,7,Maycon,https://www.cbf.com.br/futebol-brasileiro/atletas/339242?exercicio=2023
144,Corinthians - SP,24,Cantillo,https://www.cbf.com.br/futebol-brasileiro/atletas/691641?exercicio=2023
144,Corinthians - SP,9,Yuri Alberto,https://www.cbf.com.br/futebol-brasileiro/atletas/436395?exercicio=2023
144,Corinthians - SP,14,Caetano,https://www.cbf.com.br/futebol-brasileiro/atletas/310842?exercicio=2023
144,Corinthians - SP,23,Fagner,https://www.cbf.com.br/futebol-brasileiro/atletas/177050?exercicio=2023
144,Corinthians - SP,27,Pedrinho,https://www.cbf.com.br/futebol-brasileiro/atletas/697315?exercicio=2023
144,Corinthians - SP,36,Wesley,https://www.cbf.com.br/futebol-brasileiro/atletas/686457?exercicio=2023
144,Corinthians - SP,8,Renato Augusto,https://www.cbf.com.br/futebol-brasileiro/atletas/165836?exercicio=2023
144,Grêmio - RS,12,Gabriel Grando,https://www.cbf.com.br/futebol-brasileiro/atletas/443904?exercicio=2023
144,Grêmio - RS,11,Joao Pedro,https://www.cbf.com.br/futebol-brasileiro/atletas/293422?exercicio=2023
144,Grêmio - RS,77,Andre,https://www.cbf.com.br/futebol-brasileiro/atletas/646081?exercicio=2023
144,Grêmio - RS,9,Suarez,https://www.cbf.com.br/futebol-brasileiro/atletas/793604?exercicio=2023
144,Grêmio - RS,7,Luan,https://www.cbf.com.br/futebol-brasileiro/atletas/409960?exercicio=2023
144,Grêmio - RS,4,Kannemann,https://www.cbf.com.br/futebol-brasileiro/atletas/554626?exercicio=2023
144,Grêmio - RS,23,Pepe,https://www.cbf.com.br/futebol-brasileiro/atletas/321898?exercicio=2023
144,Grêmio - RS,20,Villasanti,https://www.cbf.com.br/futebol-brasileiro/atletas/727270?exercicio=2023
144,Grêmio - RS,5,R. Ely,https://www.cbf.com.br/futebol-brasileiro/atletas/819942?exercicio=2023
144,Grêmio - RS,6,Reinaldo,https://www.cbf.com.br/futebol-brasileiro/atletas/332318?exercicio=2023
144,Grêmio - RS,14,Nathan,https://www.cbf.com.br/futebol-brasileiro/atletas/344314?exercicio=2023
144,Grêmio - RS,13,Galdino,https://www.cbf.com.br/futebol-brasileiro/atletas/415027?exercicio=2023
144,Grêmio - RS,2,Fabio,https://www.cbf.com.br/futebol-brasileiro/atletas/175726?exercicio=2023
144,Grêmio - RS,19,Cristaldo,https://www.cbf.com.br/futebol-brasileiro/atletas/793449?exercicio=2023
144,Grêmio - RS,10,Ferreira,https://www.cbf.com.br/futebol-brasileiro/atletas/505058?exercicio=2023
144,Corinthians - SP,22,Carlos,https://www.cbf.com.br/futebol-brasileiro/atletas/534596?exercicio=2023
144,Corinthians - SP,13,Léo Mana,https://www.cbf.com.br/futebol-brasileiro/atletas/620577?exercicio=2023
144,Corinthians - SP,21,Matheus Bidu,https://www.cbf.com.br/futebol-brasileiro/atletas/502230?exercicio=2023
144,Corinthians - SP,26,Guilherme Biro,https://www.cbf.com.br/futebol-brasileiro/atletas/629792?exercicio=2023
144,Corinthians - SP,5,Fausto,https://www.cbf.com.br/futebol-brasileiro/atletas/776923?exercicio=2023
144,Corinthians - SP,47,Joao Pedro,https://www.cbf.com.br/futebol-brasileiro/atletas/615235?exercicio=2023
144,Corinthians - SP,11,Angel Romero,https://www.cbf.com.br/futebol-brasileiro/atletas/507462?exercicio=2023
144,Corinthians - SP,33,RUAN,https://www.cbf.com.br/futebol-brasileiro/atletas/626986?exercicio=2023
144,Grêmio - RS,41,Felipe,https://www.cbf.com.br/futebol-brasileiro/atletas/503087?exercicio=2023
144,Grêmio - RS,34,Bruno Alves,https://www.cbf.com.br/futebol-brasileiro/atletas/312015?exercicio=2023
144,Grêmio - RS,15,Uvini,https://www.cbf.com.br/futebol-brasileiro/atletas/187314?exercicio=2023
144,Grêmio - RS,21,Iturbe,https://www.cbf.com.br/futebol-brasileiro/atletas/816320?exercicio=2023
144,Grêmio - RS,22,Besozzi,https://www.cbf.com.br/futebol-brasileiro/atletas/819855?exercicio=2023
144,Grêmio - RS,54,Cuiabano,https://www.cbf.com.br/futebol-brasileiro/atletas/613238?exercicio=2023
144,Grêmio - RS,35,Ronald,https://www.cbf.com.br/futebol-brasileiro/atletas/600270?exercicio=2023
144,Grêmio - RS,18,Joao Pedro,https://www.cbf.com.br/futebol-brasileiro/atletas/376586?exercicio=2023
145,Goiás - GO,23,Tadeu,https://www.cbf.com.br/futebol-brasileiro/atletas/308316?exercicio=2023
145,Goiás - GO,2,Magno Jose,https://www.cbf.com.br/futebol-brasileiro/atletas/328949?exercicio=2023
145,Goiás - GO,6,Sander,https://www.cbf.com.br/futebol-brasileiro/atletas/346046?exercicio=2023
145,Goiás - GO,70,Anderson,https://www.cbf.com.br/futebol-brasileiro/atletas/521065?exercicio=2023
145,Goiás - GO,17,Matheus Peixoto,https://www.cbf.com.br/futebol-brasileiro/atletas/381689?exercicio=2023
145,Goiás - GO,7,Vinicius,https://www.cbf.com.br/futebol-brasileiro/atletas/312048?exercicio=2023
145,Goiás - GO,95,Vinicius,https://www.cbf.com.br/futebol-brasileiro/atletas/450596?exercicio=2023
145,Goiás - GO,12,Willian Oliveira,https://www.cbf.com.br/futebol-brasileiro/atletas/334881?exercicio=2023
145,Goiás - GO,45,Joao,https://www.cbf.com.br/futebol-brasileiro/atletas/526715?exercicio=2023
145,Goiás - GO,11,Diego,https://www.cbf.com.br/futebol-brasileiro/atletas/376405?exercicio=2023
145,Goiás - GO,3,Halter,https://www.cbf.com.br/futebol-brasileiro/atletas/440063?exercicio=2023
145,Goiás - GO,19,Bruno,https://www.cbf.com.br/futebol-brasileiro/atletas/329952?exercicio=2023
145,Goiás - GO,55,Luis,https://www.cbf.com.br/futebol-brasileiro/atletas/383906?exercicio=2023
145,Goiás - GO,77,Allano,https://www.cbf.com.br/futebol-brasileiro/atletas/370695?exercicio=2023
145,Goiás - GO,40,Morelli,https://www.cbf.com.br/futebol-brasileiro/atletas/433565?exercicio=2023
145,Atlético Mineiro - MG,22,Everson,https://www.cbf.com.br/futebol-brasileiro/atletas/188398?exercicio=2023
145,Atlético Mineiro - MG,23,Alan Franco,https://www.cbf.com.br/futebol-brasileiro/atletas/699171?exercicio=2023
145,Atlético Mineiro - MG,26,Renzo Saravia,https://www.cbf.com.br/futebol-brasileiro/atletas/695696?exercicio=2023
145,Atlético Mineiro - MG,34,Jemerson,https://www.cbf.com.br/futebol-brasileiro/atletas/335312?exercicio=2023
145,Atlético Mineiro - MG,7,Hulk,https://www.cbf.com.br/futebol-brasileiro/atletas/163056?exercicio=2023
145,Atlético Mineiro - MG,8,Edenilson,https://www.cbf.com.br/futebol-brasileiro/atletas/306270?exercicio=2023
145,Atlético Mineiro - MG,38,Pedrinho,https://www.cbf.com.br/futebol-brasileiro/atletas/429638?exercicio=2023
145,Atlético Mineiro - MG,10,Paulinho,https://www.cbf.com.br/futebol-brasileiro/atletas/385658?exercicio=2023
145,Atlético Mineiro - MG,11,Vargas,https://www.cbf.com.br/futebol-brasileiro/atletas/430638?exercicio=2023
145,Atlético Mineiro - MG,5,Otavio,https://www.cbf.com.br/futebol-brasileiro/atletas/320930?exercicio=2023
145,Atlético Mineiro - MG,13,Guilherme Arana,https://www.cbf.com.br/futebol-brasileiro/atletas/339258?exercicio=2023
145,Atlético Mineiro - MG,16,Igor,https://www.cbf.com.br/futebol-brasileiro/atletas/307840?exercicio=2023
145,Atlético Mineiro - MG,17,Igor Gomes,https://www.cbf.com.br/futebol-brasileiro/atletas/337713?exercicio=2023
145,Atlético Mineiro - MG,49,Patrick,https://www.cbf.com.br/futebol-brasileiro/atletas/315585?exercicio=2023
145,Goiás - GO,88,Rangel,https://www.cbf.com.br/futebol-brasileiro/atletas/186722?exercicio=2023
145,Goiás - GO,66,Hugo,https://www.cbf.com.br/futebol-brasileiro/atletas/403342?exercicio=2023
145,Goiás - GO,43,Edu,https://www.cbf.com.br/futebol-brasileiro/atletas/509619?exercicio=2023
145,Goiás - GO,27,Alesson,https://www.cbf.com.br/futebol-brasileiro/atletas/443663?exercicio=2023
145,Goiás - GO,22,Apodi,https://www.cbf.com.br/futebol-brasileiro/atletas/172576?exercicio=2023
145,Goiás - GO,4,Sidimar,https://www.cbf.com.br/futebol-brasileiro/atletas/299156?exercicio=2023
145,Goiás - GO,30,Matheus,https://www.cbf.com.br/futebol-brasileiro/atletas/387530?exercicio=2023
145,Goiás - GO,13,Bruno,https://www.cbf.com.br/futebol-brasileiro/atletas/431814?exercicio=2023
145,Atlético Mineiro - MG,1,Gabriel Delfim,https://www.cbf.com.br/futebol-brasileiro/atletas/568494?exercicio=2023
145,Atlético Mineiro - MG,28,Muricio Lemos,https://www.cbf.com.br/futebol-brasileiro/atletas/794757?exercicio=2023
145,Atlético Mineiro - MG,27,Vitinho,https://www.cbf.com.br/futebol-brasileiro/atletas/657735?exercicio=2023
145,Atlético Mineiro - MG,31,Matheus Mendes,https://www.cbf.com.br/futebol-brasileiro/atletas/462152?exercicio=2023
145,Atlético Mineiro - MG,42,Cadu,https://www.cbf.com.br/futebol-brasileiro/atletas/630099?exercicio=2023
145,Atlético Mineiro - MG,44,Rubens,https://www.cbf.com.br/futebol-brasileiro/atletas/547882?exercicio=2023
145,Atlético Mineiro - MG,45,Alisson Santana,https://www.cbf.com.br/futebol-brasileiro/atletas/650837?exercicio=2023
145,Atlético Mineiro - MG,14,Alan Kardec,https://www.cbf.com.br/futebol-brasileiro/atletas/178095?exercicio=2023
145,Atlético Mineiro - MG,4,Rever,https://www.cbf.com.br/futebol-brasileiro/atletas/167509?exercicio=2023
146,Cruzeiro Saf - MG,1,Rafael Cabral,https://www.cbf.com.br/futebol-brasileiro/atletas/292253?exercicio=2023
146,Cruzeiro Saf - MG,11,Wesley Ribeiro Silva,https://www.cbf.com.br/futebol-brasileiro/atletas/517179?exercicio=2023
146,Cruzeiro Saf - MG,30,Paulo Vitor,https://www.cbf.com.br/futebol-brasileiro/atletas/457375?exercicio=2023
146,Cruzeiro Saf - MG,24,Palacios,https://www.cbf.com.br/futebol-brasileiro/atletas/816086?exercicio=2023
146,Cruzeiro Saf - MG,22,Stênio,https://www.cbf.com.br/futebol-brasileiro/atletas/568151?exercicio=2023
146,Cruzeiro Saf - MG,27,Neris,https://www.cbf.com.br/futebol-brasileiro/atletas/333318?exercicio=2023
146,Cruzeiro Saf - MG,6,Lucas Oliveira,https://www.cbf.com.br/futebol-brasileiro/atletas/349619?exercicio=2023
146,Cruzeiro Saf - MG,4,Luciano Castan,https://www.cbf.com.br/futebol-brasileiro/atletas/292282?exercicio=2023
146,Cruzeiro Saf - MG,3,Marlon,https://www.cbf.com.br/futebol-brasileiro/atletas/364054?exercicio=2023
146,Cruzeiro Saf - MG,23,Filipe Machado,https://www.cbf.com.br/futebol-brasileiro/atletas/383537?exercicio=2023
146,Cruzeiro Saf - MG,7,Mateus,https://www.cbf.com.br/futebol-brasileiro/atletas/405246?exercicio=2023
146,Cruzeiro Saf - MG,9,Bruno Rodrigues,https://www.cbf.com.br/futebol-brasileiro/atletas/404399?exercicio=2023
146,Cruzeiro Saf - MG,18,Matheus,https://www.cbf.com.br/futebol-brasileiro/atletas/376217?exercicio=2023
146,Cruzeiro Saf - MG,5,Wallisson,https://www.cbf.com.br/futebol-brasileiro/atletas/532986?exercicio=2023
146,Cruzeiro Saf - MG,80,Robert,https://www.cbf.com.br/futebol-brasileiro/atletas/629084?exercicio=2023
146,Cruzeiro Saf - MG,21,Gilberto,https://www.cbf.com.br/futebol-brasileiro/atletas/185444?exercicio=2023
146,Coritiba S.a.f. - PR,1,Gabriel,https://www.cbf.com.br/futebol-brasileiro/atletas/315345?exercicio=2023
146,Coritiba S.a.f. - PR,13,BENJAMIN,https://www.cbf.com.br/futebol-brasileiro/atletas/706084?exercicio=2023
146,Coritiba S.a.f. - PR,10,Marcelino Moreno,https://www.cbf.com.br/futebol-brasileiro/atletas/793722?exercicio=2023
146,Coritiba S.a.f. - PR,17,Matheus,https://www.cbf.com.br/futebol-brasileiro/atletas/581520?exercicio=2023
146,Coritiba S.a.f. - PR,15,Fransergio,https://www.cbf.com.br/futebol-brasileiro/atletas/182380?exercicio=2023
146,Coritiba S.a.f. - PR,6,Bruno Gomes,https://www.cbf.com.br/futebol-brasileiro/atletas/526369?exercicio=2023
146,Coritiba S.a.f. - PR,83,Jamerson,https://www.cbf.com.br/futebol-brasileiro/atletas/528144?exercicio=2023
146,Coritiba S.a.f. - PR,26,Victor,https://www.cbf.com.br/futebol-brasileiro/atletas/309431?exercicio=2023
146,Coritiba S.a.f. - PR,47,Jean,https://www.cbf.com.br/futebol-brasileiro/atletas/610578?exercicio=2023
146,Coritiba S.a.f. - PR,37,Kaio Lima,https://www.cbf.com.br/futebol-brasileiro/atletas/628499?exercicio=2023
146,Coritiba S.a.f. - PR,7,Andrey,https://www.cbf.com.br/futebol-brasileiro/atletas/404816?exercicio=2023
146,Coritiba S.a.f. - PR,16,Natanael Milouski,https://www.cbf.com.br/futebol-brasileiro/atletas/559812?exercicio=2023
146,Coritiba S.a.f. - PR,30,Robson,https://www.cbf.com.br/futebol-brasileiro/atletas/302768?exercicio=2023
146,Coritiba S.a.f. - PR,29,Diogo Batista,https://www.cbf.com.br/futebol-brasileiro/atletas/613494?exercicio=2023
146,Coritiba S.a.f. - PR,9,Rodrigo,https://www.cbf.com.br/futebol-brasileiro/atletas/327384?exercicio=2023
146,Coritiba S.a.f. - PR,99,Edu,https://www.cbf.com.br/futebol-brasileiro/atletas/307405?exercicio=2023
146,Cruzeiro Saf - MG,98,Anderson Paixão,https://www.cbf.com.br/futebol-brasileiro/atletas/311316?exercicio=2023
146,Cruzeiro Saf - MG,20,Ian,https://www.cbf.com.br/futebol-brasileiro/atletas/610404?exercicio=2023
146,Cruzeiro Saf - MG,15,Fernando,https://www.cbf.com.br/futebol-brasileiro/atletas/550098?exercicio=2023
146,Cruzeiro Saf - MG,8,Neto,https://www.cbf.com.br/futebol-brasileiro/atletas/383527?exercicio=2023
146,Cruzeiro Saf - MG,16,Lucas Silva,https://www.cbf.com.br/futebol-brasileiro/atletas/320111?exercicio=2023
146,Cruzeiro Saf - MG,14,Kaiki Bruno,https://www.cbf.com.br/futebol-brasileiro/atletas/541008?exercicio=2023
146,Cruzeiro Saf - MG,99,Henrique Dourado,https://www.cbf.com.br/futebol-brasileiro/atletas/189708?exercicio=2023
146,Coritiba S.a.f. - PR,27,Luan Polli,https://www.cbf.com.br/futebol-brasileiro/atletas/338625?exercicio=2023
146,Coritiba S.a.f. - PR,5,Bruno Viana,https://www.cbf.com.br/futebol-brasileiro/atletas/306786?exercicio=2023
146,Coritiba S.a.f. - PR,20,Gabriel Silva,https://www.cbf.com.br/futebol-brasileiro/atletas/590905?exercicio=2023
146,Coritiba S.a.f. - PR,82,Jean Gabriel,https://www.cbf.com.br/futebol-brasileiro/atletas/565654?exercicio=2023
146,Coritiba S.a.f. - PR,12,Marcão,https://www.cbf.com.br/futebol-brasileiro/atletas/525004?exercicio=2023
147,Internacional - RS,31,John,https://www.cbf.com.br/futebol-brasileiro/atletas/385767?exercicio=2023
147,Internacional - RS,40,Romulo,https://www.cbf.com.br/futebol-brasileiro/atletas/524647?exercicio=2023
147,Internacional - RS,9,Luiz Adriano,https://www.cbf.com.br/futebol-brasileiro/atletas/165924?exercicio=2023
147,Internacional - RS,44,Vitão,https://www.cbf.com.br/futebol-brasileiro/atletas/506499?exercicio=2023
147,Internacional - RS,10,Alan Patrick,https://www.cbf.com.br/futebol-brasileiro/atletas/305976?exercicio=2023
147,Internacional - RS,14,Carlos de Pena,https://www.cbf.com.br/futebol-brasileiro/atletas/756803?exercicio=2023
147,Internacional - RS,6,Rene,https://www.cbf.com.br/futebol-brasileiro/atletas/346636?exercicio=2023
